long_name,county_name,state_abbr,state_name,region_name,division_name,fips
"MI, Dickinson County",Dickinson County,MI,Michigan,Midwest,East North Central,26043.0
"MI, Eaton County",Eaton County,MI,Michigan,Midwest,East North Central,26045.0
"MI, Emmet County",Emmet County,MI,Michigan,Midwest,East North Central,26047.0
"MI, Genesee County",Genesee County,MI,Michigan,Midwest,East North Central,26049.0
"MI, Gladwin County",Gladwin County,MI,Michigan,Midwest,East North Central,26051.0
"MI, Gogebic County",Gogebic County,MI,Michigan,Midwest,East North Central,26053.0
"MI, Grand Traverse County",Grand Traverse County,MI,Michigan,Midwest,East North Central,26055.0
"MI, Gratiot County",Gratiot County,MI,Michigan,Midwest,East North Central,26057.0
"MI, Hillsdale County",Hillsdale County,MI,Michigan,Midwest,East North Central,26059.0
"MI, Houghton County",Houghton County,MI,Michigan,Midwest,East North Central,26061.0
"MI, Huron County",Huron County,MI,Michigan,Midwest,East North Central,26063.0
"MI, Ingham County",Ingham County,MI,Michigan,Midwest,East North Central,26065.0
"MI, Ionia County",Ionia County,MI,Michigan,Midwest,East North Central,26067.0
"MI, Iosco County",Iosco County,MI,Michigan,Midwest,East North Central,26069.0
"MI, Iron County",Iron County,MI,Michigan,Midwest,East North Central,26071.0
"MI, Isabella County",Isabella County,MI,Michigan,Midwest,East North Central,26073.0
"MI, Jackson County",Jackson County,MI,Michigan,Midwest,East North Central,26075.0
"MI, Kalamazoo County",Kalamazoo County,MI,Michigan,Midwest,East North Central,26077.0
"MI, Kalkaska County",Kalkaska County,MI,Michigan,Midwest,East North Central,26079.0
"MI, Kent County",Kent County,MI,Michigan,Midwest,East North Central,26081.0
"MI, Keweenaw County",Keweenaw County,MI,Michigan,Midwest,East North Central,26083.0
"MI, Lake County",Lake County,MI,Michigan,Midwest,East North Central,26085.0
"MI, Lapeer County",Lapeer County,MI,Michigan,Midwest,East North Central,26087.0
"MI, Leelanau County",Leelanau County,MI,Michigan,Midwest,East North Central,26089.0
"MI, Lenawee County",Lenawee County,MI,Michigan,Midwest,East North Central,26091.0
"MI, Livingston County",Livingston County,MI,Michigan,Midwest,East North Central,26093.0
"MI, Luce County",Luce County,MI,Michigan,Midwest,East North Central,26095.0
"MI, Mackinac County",Mackinac County,MI,Michigan,Midwest,East North Central,26097.0
"MI, Macomb County",Macomb County,MI,Michigan,Midwest,East North Central,26099.0
"MI, Manistee County",Manistee County,MI,Michigan,Midwest,East North Central,26101.0
"MI, Marquette County",Marquette County,MI,Michigan,Midwest,East North Central,26103.0
"MI, Mason County",Mason County,MI,Michigan,Midwest,East North Central,26105.0
"MI, Mecosta County",Mecosta County,MI,Michigan,Midwest,East North Central,26107.0
"MI, Menominee County",Menominee County,MI,Michigan,Midwest,East North Central,26109.0
"MI, Midland County",Midland County,MI,Michigan,Midwest,East North Central,26111.0
"MI, Missaukee County",Missaukee County,MI,Michigan,Midwest,East North Central,26113.0
"MI, Monroe County",Monroe County,MI,Michigan,Midwest,East North Central,26115.0
"MI, Montcalm County",Montcalm County,MI,Michigan,Midwest,East North Central,26117.0
"MI, Montmorency County",Montmorency County,MI,Michigan,Midwest,East North Central,26119.0
"MI, Muskegon County",Muskegon County,MI,Michigan,Midwest,East North Central,26121.0
"MI, Newaygo County",Newaygo County,MI,Michigan,Midwest,East North Central,26123.0
"MI, Oakland County",Oakland County,MI,Michigan,Midwest,East North Central,26125.0
"MI, Oceana County",Oceana County,MI,Michigan,Midwest,East North Central,26127.0
"MI, Ogemaw County",Ogemaw County,MI,Michigan,Midwest,East North Central,26129.0
"MI, Ontonagon County",Ontonagon County,MI,Michigan,Midwest,East North Central,26131.0
"MI, Osceola County",Osceola County,MI,Michigan,Midwest,East North Central,26133.0
"MI, Oscoda County",Oscoda County,MI,Michigan,Midwest,East North Central,26135.0
"MI, Otsego County",Otsego County,MI,Michigan,Midwest,East North Central,26137.0
"MI, Ottawa County",Ottawa County,MI,Michigan,Midwest,East North Central,26139.0
"MI, Presque Isle County",Presque Isle County,MI,Michigan,Midwest,East North Central,26141.0
"MI, Roscommon County",Roscommon County,MI,Michigan,Midwest,East North Central,26143.0
"MI, Saginaw County",Saginaw County,MI,Michigan,Midwest,East North Central,26145.0
"MI, Sanilac County",Sanilac County,MI,Michigan,Midwest,East North Central,26151.0
"MI, Schoolcraft County",Schoolcraft County,MI,Michigan,Midwest,East North Central,26153.0
"MI, Shiawassee County",Shiawassee County,MI,Michigan,Midwest,East North Central,26155.0
"MI, St. Clair County",St. Clair County,MI,Michigan,Midwest,East North Central,26147.0
"MI, St. Joseph County",St. Joseph County,MI,Michigan,Midwest,East North Central,26149.0
"MI, Tuscola County",Tuscola County,MI,Michigan,Midwest,East North Central,26157.0
"MI, Van Buren County",Van Buren County,MI,Michigan,Midwest,East North Central,26159.0
"MI, Washtenaw County",Washtenaw County,MI,Michigan,Midwest,East North Central,26161.0
"MI, Wayne County",Wayne County,MI,Michigan,Midwest,East North Central,26163.0
"MI, Wexford County",Wexford County,MI,Michigan,Midwest,East North Central,26165.0
"MN, Aitkin County",Aitkin County,MN,Minnesota,Midwest,West North Central,27001.0
"MN, Anoka County",Anoka County,MN,Minnesota,Midwest,West North Central,27003.0
"MN, Becker County",Becker County,MN,Minnesota,Midwest,West North Central,27005.0
"MN, Beltrami County",Beltrami County,MN,Minnesota,Midwest,West North Central,27007.0
"MN, Benton County",Benton County,MN,Minnesota,Midwest,West North Central,27009.0
"MN, Big Stone County",Big Stone County,MN,Minnesota,Midwest,West North Central,27011.0
"MN, Blue Earth County",Blue Earth County,MN,Minnesota,Midwest,West North Central,27013.0
"MN, Brown County",Brown County,MN,Minnesota,Midwest,West North Central,27015.0
"MN, Carlton County",Carlton County,MN,Minnesota,Midwest,West North Central,27017.0
"MN, Carver County",Carver County,MN,Minnesota,Midwest,West North Central,27019.0
"MN, Cass County",Cass County,MN,Minnesota,Midwest,West North Central,27021.0
"MN, Chippewa County",Chippewa County,MN,Minnesota,Midwest,West North Central,27023.0
"MN, Chisago County",Chisago County,MN,Minnesota,Midwest,West North Central,27025.0
"MN, Clay County",Clay County,MN,Minnesota,Midwest,West North Central,27027.0
"MN, Clearwater County",Clearwater County,MN,Minnesota,Midwest,West North Central,27029.0
"MN, Cook County",Cook County,MN,Minnesota,Midwest,West North Central,27031.0
"MN, Cottonwood County",Cottonwood County,MN,Minnesota,Midwest,West North Central,27033.0
"MN, Crow Wing County",Crow Wing County,MN,Minnesota,Midwest,West North Central,27035.0
"MN, Dakota County",Dakota County,MN,Minnesota,Midwest,West North Central,27037.0
"MN, Dodge County",Dodge County,MN,Minnesota,Midwest,West North Central,27039.0
"MN, Douglas County",Douglas County,MN,Minnesota,Midwest,West North Central,27041.0
"MN, Faribault County",Faribault County,MN,Minnesota,Midwest,West North Central,27043.0
"MN, Fillmore County",Fillmore County,MN,Minnesota,Midwest,West North Central,27045.0
"MN, Freeborn County",Freeborn County,MN,Minnesota,Midwest,West North Central,27047.0
"MN, Goodhue County",Goodhue County,MN,Minnesota,Midwest,West North Central,27049.0
"MN, Grant County",Grant County,MN,Minnesota,Midwest,West North Central,27051.0
"MN, Hennepin County",Hennepin County,MN,Minnesota,Midwest,West North Central,27053.0
"MN, Houston County",Houston County,MN,Minnesota,Midwest,West North Central,27055.0
"MN, Hubbard County",Hubbard County,MN,Minnesota,Midwest,West North Central,27057.0
"MN, Isanti County",Isanti County,MN,Minnesota,Midwest,West North Central,27059.0
"MN, Itasca County",Itasca County,MN,Minnesota,Midwest,West North Central,27061.0
"MN, Jackson County",Jackson County,MN,Minnesota,Midwest,West North Central,27063.0
"MN, Kanabec County",Kanabec County,MN,Minnesota,Midwest,West North Central,27065.0
"MN, Kandiyohi County",Kandiyohi County,MN,Minnesota,Midwest,West North Central,27067.0
"MN, Kittson County",Kittson County,MN,Minnesota,Midwest,West North Central,27069.0
"MN, Koochiching County",Koochiching County,MN,Minnesota,Midwest,West North Central,27071.0
"MN, Lac qui Parle County",Lac qui Parle County,MN,Minnesota,Midwest,West North Central,27073.0
"MN, Lake County",Lake County,MN,Minnesota,Midwest,West North Central,27075.0
"MN, Lake of the Woods County",Lake of the Woods County,MN,Minnesota,Midwest,West North Central,27077.0
"MN, Le Sueur County",Le Sueur County,MN,Minnesota,Midwest,West North Central,27079.0
"MN, Lincoln County",Lincoln County,MN,Minnesota,Midwest,West North Central,27081.0
"MN, Lyon County",Lyon County,MN,Minnesota,Midwest,West North Central,27083.0
"MN, Mahnomen County",Mahnomen County,MN,Minnesota,Midwest,West North Central,27087.0
"MN, Marshall County",Marshall County,MN,Minnesota,Midwest,West North Central,27089.0
"MN, Martin County",Martin County,MN,Minnesota,Midwest,West North Central,27091.0
"MN, McLeod County",McLeod County,MN,Minnesota,Midwest,West North Central,27085.0
"MN, Meeker County",Meeker County,MN,Minnesota,Midwest,West North Central,27093.0
"MN, Mille Lacs County",Mille Lacs County,MN,Minnesota,Midwest,West North Central,27095.0
"MN, Morrison County",Morrison County,MN,Minnesota,Midwest,West North Central,27097.0
"MN, Mower County",Mower County,MN,Minnesota,Midwest,West North Central,27099.0
"MN, Murray County",Murray County,MN,Minnesota,Midwest,West North Central,27101.0
"MN, Nicollet County",Nicollet County,MN,Minnesota,Midwest,West North Central,27103.0
"MN, Nobles County",Nobles County,MN,Minnesota,Midwest,West North Central,27105.0
"MN, Norman County",Norman County,MN,Minnesota,Midwest,West North Central,27107.0
"MN, Olmsted County",Olmsted County,MN,Minnesota,Midwest,West North Central,27109.0
"MN, Otter Tail County",Otter Tail County,MN,Minnesota,Midwest,West North Central,27111.0
"MN, Pennington County",Pennington County,MN,Minnesota,Midwest,West North Central,27113.0
"MN, Pine County",Pine County,MN,Minnesota,Midwest,West North Central,27115.0
"MN, Pipestone County",Pipestone County,MN,Minnesota,Midwest,West North Central,27117.0
"MN, Polk County",Polk County,MN,Minnesota,Midwest,West North Central,27119.0
"MN, Pope County",Pope County,MN,Minnesota,Midwest,West North Central,27121.0
"MN, Ramsey County",Ramsey County,MN,Minnesota,Midwest,West North Central,27123.0
"MN, Red Lake County",Red Lake County,MN,Minnesota,Midwest,West North Central,27125.0
"MN, Redwood County",Redwood County,MN,Minnesota,Midwest,West North Central,27127.0
"MN, Renville County",Renville County,MN,Minnesota,Midwest,West North Central,27129.0
"MN, Rice County",Rice County,MN,Minnesota,Midwest,West North Central,27131.0
"MN, Rock County",Rock County,MN,Minnesota,Midwest,West North Central,27133.0
"MN, Roseau County",Roseau County,MN,Minnesota,Midwest,West North Central,27135.0
"MN, Scott County",Scott County,MN,Minnesota,Midwest,West North Central,27139.0
"MN, Sherburne County",Sherburne County,MN,Minnesota,Midwest,West North Central,27141.0
"MN, Sibley County",Sibley County,MN,Minnesota,Midwest,West North Central,27143.0
"MN, St. Louis County",St. Louis County,MN,Minnesota,Midwest,West North Central,27137.0
"MN, Stearns County",Stearns County,MN,Minnesota,Midwest,West North Central,27145.0
"MN, Steele County",Steele County,MN,Minnesota,Midwest,West North Central,27147.0
"MN, Stevens County",Stevens County,MN,Minnesota,Midwest,West North Central,27149.0
"MN, Swift County",Swift County,MN,Minnesota,Midwest,West North Central,27151.0
"MN, Todd County",Todd County,MN,Minnesota,Midwest,West North Central,27153.0
"MN, Traverse County",Traverse County,MN,Minnesota,Midwest,West North Central,27155.0
"MN, Wabasha County",Wabasha County,MN,Minnesota,Midwest,West North Central,27157.0
"MN, Wadena County",Wadena County,MN,Minnesota,Midwest,West North Central,27159.0
"MN, Waseca County",Waseca County,MN,Minnesota,Midwest,West North Central,27161.0
"MN, Washington County",Washington County,MN,Minnesota,Midwest,West North Central,27163.0
"MN, Watonwan County",Watonwan County,MN,Minnesota,Midwest,West North Central,27165.0
"MN, Wilkin County",Wilkin County,MN,Minnesota,Midwest,West North Central,27167.0
"MN, Winona County",Winona County,MN,Minnesota,Midwest,West North Central,27169.0
"MN, Wright County",Wright County,MN,Minnesota,Midwest,West North Central,27171.0
"MN, Yellow Medicine County",Yellow Medicine County,MN,Minnesota,Midwest,West North Central,27173.0
"MO, Adair County",Adair County,MO,Missouri,Midwest,West North Central,29001.0
"MO, Andrew County",Andrew County,MO,Missouri,Midwest,West North Central,29003.0
"MO, Atchison County",Atchison County,MO,Missouri,Midwest,West North Central,29005.0
"MO, Audrain County",Audrain County,MO,Missouri,Midwest,West North Central,29007.0
"MO, Barry County",Barry County,MO,Missouri,Midwest,West North Central,29009.0
"MO, Barton County",Barton County,MO,Missouri,Midwest,West North Central,29011.0
"MO, Bates County",Bates County,MO,Missouri,Midwest,West North Central,29013.0
"MO, Benton County",Benton County,MO,Missouri,Midwest,West North Central,29015.0
"MO, Bollinger County",Bollinger County,MO,Missouri,Midwest,West North Central,29017.0
"MO, Boone County",Boone County,MO,Missouri,Midwest,West North Central,29019.0
"MO, Buchanan County",Buchanan County,MO,Missouri,Midwest,West North Central,29021.0
"MO, Butler County",Butler County,MO,Missouri,Midwest,West North Central,29023.0
"MO, Caldwell County",Caldwell County,MO,Missouri,Midwest,West North Central,29025.0
"MO, Callaway County",Callaway County,MO,Missouri,Midwest,West North Central,29027.0
"MO, Camden County",Camden County,MO,Missouri,Midwest,West North Central,29029.0
"MO, Cape Girardeau County",Cape Girardeau County,MO,Missouri,Midwest,West North Central,29031.0
"MO, Carroll County",Carroll County,MO,Missouri,Midwest,West North Central,29033.0
"MO, Carter County",Carter County,MO,Missouri,Midwest,West North Central,29035.0
"MO, Cass County",Cass County,MO,Missouri,Midwest,West North Central,29037.0
"MO, Cedar County",Cedar County,MO,Missouri,Midwest,West North Central,29039.0
"MO, Chariton County",Chariton County,MO,Missouri,Midwest,West North Central,29041.0
"MO, Christian County",Christian County,MO,Missouri,Midwest,West North Central,29043.0
"MO, Clark County",Clark County,MO,Missouri,Midwest,West North Central,29045.0
"MO, Clay County",Clay County,MO,Missouri,Midwest,West North Central,29047.0
"MO, Clinton County",Clinton County,MO,Missouri,Midwest,West North Central,29049.0
"MO, Cole County",Cole County,MO,Missouri,Midwest,West North Central,29051.0
"MO, Cooper County",Cooper County,MO,Missouri,Midwest,West North Central,29053.0
"MO, Crawford County",Crawford County,MO,Missouri,Midwest,West North Central,29055.0
"MO, Dade County",Dade County,MO,Missouri,Midwest,West North Central,29057.0
"MO, Dallas County",Dallas County,MO,Missouri,Midwest,West North Central,29059.0
"MO, Daviess County",Daviess County,MO,Missouri,Midwest,West North Central,29061.0
"MO, DeKalb County",DeKalb County,MO,Missouri,Midwest,West North Central,29063.0
"MO, Dent County",Dent County,MO,Missouri,Midwest,West North Central,29065.0
"MO, Douglas County",Douglas County,MO,Missouri,Midwest,West North Central,29067.0
"MO, Dunklin County",Dunklin County,MO,Missouri,Midwest,West North Central,29069.0
"MO, Franklin County",Franklin County,MO,Missouri,Midwest,West North Central,29071.0
"MO, Gasconade County",Gasconade County,MO,Missouri,Midwest,West North Central,29073.0
"MO, Gentry County",Gentry County,MO,Missouri,Midwest,West North Central,29075.0
"MO, Greene County",Greene County,MO,Missouri,Midwest,West North Central,29077.0
"MO, Grundy County",Grundy County,MO,Missouri,Midwest,West North Central,29079.0
